"id","lp_name","root","octave","root_fret","min_fret","bass_string","notes","frets","semitones","fretboard","open"
"6add9","e:6.9","e",3,7,6,5,"ea_d_'g_'b'","x76677","NA, 12, 16, 21, 26, 31","x;7;6;6;7;7;",FALSE
"m6add9","e:m6.9","e",3,7,5,5,"egc#'f#'","x7567x","NA, 12, 15, 21, 26, NA","x;7;5;6;7;x;",FALSE
"m6add9","e:m6.9","e",3,7,5,5,"egd_'g_'","x7567x","NA, 12, 15, 21, 26, NA","x;7;5;6;7;x;",FALSE
"add2","e:5.2","e",3,7,7,5,"ebf#'g#'b'","x79(11)97","NA, 12, 19, 26, 28, 31","x;7;9;11;9;7;",FALSE
"add2","e:5.2","e",3,7,7,5,"ebg_'a_'b'","x79(11)97","NA, 12, 19, 26, 28, 31","x;7;9;11;9;7;",FALSE
"madd2","e:m5.2","e",3,7,7,5,"ebf#'f#'b'","x79(11)77","NA, 12, 19, 26, 26, 31","x;7;9;11;7;7;",FALSE
"madd2","e:m5.2","e",3,7,7,5,"ebg_'g_'b'","x79(11)77","NA, 12, 19, 26, 26, 31","x;7;9;11;7;7;",FALSE
"madd4","e:m5.4","e",3,7,7,5,"eae'g'b'","x77987","NA, 12, 17, 24, 27, 31","x;7;7;9;8;7;",FALSE
"mM7","e:m7+","e",3,7,7,5,"ebd#'g'","x7988x","NA, 12, 19, 23, 27, NA","x;7;9;8;8;x;",FALSE
"mM7","e:m7+","e",3,7,7,5,"ebe_'g'","x7988x","NA, 12, 19, 23, 27, NA","x;7;9;8;8;x;",FALSE
"7sus2","e:7sus2","e",3,7,7,5,"ebd'f#'b'","x79777","NA, 12, 19, 22, 26, 31","x;7;9;7;7;7;",FALSE
"7sus2","e:7sus2","e",3,7,7,5,"ebd'g_'b'","x79777","NA, 12, 19, 22, 26, 31","x;7;9;7;7;7;",FALSE
"7sus4","e:7sus4","e",3,7,7,5,"ebd'a'b'","x797(10)7","NA, 12, 19, 22, 29, 31","x;7;9;7;10;7;",FALSE
"7#9","e:7.9+","e",3,7,6,5,"eg#d'g'","x7678x","NA, 12, 16, 22, 27, NA","x;7;6;7;8;x;",FALSE
"7#9","e:7.9+","e",3,7,6,5,"ea_d'g'","x7678x","NA, 12, 16, 22, 27, NA","x;7;6;7;8;x;",FALSE
"7#9_5","e:7.9+_5","e",3,7,6,5,"eg#d'g'a#'","x76786","NA, 12, 16, 22, 27, 30","x;7;6;7;8;6;",FALSE
"7#9_5","e:7.9+_5","e",3,7,6,5,"ea_d'g'b_'","x76786","NA, 12, 16, 22, 27, 30","x;7;6;7;8;6;",FALSE
"7#9_13","e:7.9+_13","e",3,7,6,5,"eg#d'g'c''","x76788","NA, 12, 16, 22, 27, 32","x;7;6;7;8;8;",FALSE
"7#9_13","e:7.9+_13","e",3,7,6,5,"ea_d'g'c''","x76788","NA, 12, 16, 22, 27, 32","x;7;6;7;8;8;",FALSE
"7#11","e:7.11+","e",3,7,7,5,"ea#d'g#'b'","x78797","NA, 12, 18, 22, 28, 31","x;7;8;7;9;7;",FALSE
"7#11","e:7.11+","e",3,7,7,5,"eb_d'a_'b'","x78797","NA, 12, 18, 22, 28, 31","x;7;8;7;9;7;",FALSE
"7_13","e:7_13","e",3,7,7,5,"ec'd'g#'b'","x7(10)797","NA, 12, 20, 22, 28, 31","x;7;10;7;9;7;",FALSE
"7_13","e:7_13","e",3,7,7,5,"ec'd'a_'b'","x7(10)797","NA, 12, 20, 22, 28, 31","x;7;10;7;9;7;",FALSE
"M711","e:maj711","e",3,7,7,5,"ead#'g#'b'","x77897","NA, 12, 17, 23, 28, 31","x;7;7;8;9;7;",FALSE
"M711","e:maj711","e",3,7,7,5,"eae_'a_'b'","x77897","NA, 12, 17, 23, 28, 31","x;7;7;8;9;7;",FALSE
"M7#11","e:maj7.11+","e",3,7,7,5,"ea#d#'g#'b'","x78897","NA, 12, 18, 23, 28, 31","x;7;8;8;9;7;",FALSE
"M7#11","e:maj7.11+","e",3,7,7,5,"eb_e_'a_'b'","x78897","NA, 12, 18, 23, 28, 31","x;7;8;8;9;7;",FALSE
"M713","e:maj713","e",3,7,7,5,"ec#'d#'g#'b'","x7(11)897","NA, 12, 21, 23, 28, 31","x;7;11;8;9;7;",FALSE
"M713","e:maj713","e",3,7,7,5,"ed_'e_'a_'b'","x7(11)897","NA, 12, 21, 23, 28, 31","x;7;11;8;9;7;",FALSE
"9#11","e:9.11+","e",3,7,6,5,"eg#d'f#'a#'","x76776","NA, 12, 16, 22, 26, 30","x;7;6;7;7;6;",FALSE
"9#11","e:9.11+","e",3,7,6,5,"ea_d'g_'b_'","x76776","NA, 12, 16, 22, 26, 30","x;7;6;7;7;6;",FALSE
"11","e:11","e",3,7,5,5,"ed'f#'a'","x7x775","NA, 12, NA, 22, 26, 29","x;7;x;7;7;5;",FALSE
"11","e:11","e",3,7,7,5,"ead'f#'b'","x77777","NA, 12, 17, 22, 26, 31","x;7;7;7;7;7;",FALSE
"11","e:11","e",3,7,5,5,"ed'g_'a'","x7x775","NA, 12, NA, 22, 26, 29","x;7;x;7;7;5;",FALSE
"11","e:11","e",3,7,7,5,"ead'g_'b'","x77777","NA, 12, 17, 22, 26, 31","x;7;7;7;7;7;",FALSE
"11","e:11","e",3,7,5,5,"ed'g#'a'","x7x795","NA, 12, NA, 22, 28, 29","x;7;x;7;9;5;",FALSE
"11","e:11","e",3,7,7,5,"ead'g#'b'","x77797","NA, 12, 17, 22, 28, 31","x;7;7;7;9;7;",FALSE
"11","e:11","e",3,7,7,5,"ebd'a#'b'","x797(11)7","NA, 12, 19, 22, 30, 31","x;7;9;7;11;7;",FALSE
"11","e:11","e",3,7,5,5,"ed'a_'a'","x7x795","NA, 12, NA, 22, 28, 29","x;7;x;7;9;5;",FALSE
"11","e:11","e",3,7,7,5,"ead'a_'b'","x77797","NA, 12, 17, 22, 28, 31","x;7;7;7;9;7;",FALSE
"11","e:11","e",3,7,7,5,"ebd'b_'b'","x797(11)7","NA, 12, 19, 22, 30, 31","x;7;9;7;11;7;",FALSE
"M11","e:maj11","e",3,7,5,5,"ed#'f#'a'","x7x875","NA, 12, NA, 23, 26, 29","x;7;x;8;7;5;",FALSE
"M11","e:maj11","e",3,7,5,5,"ee_'g_'a'","x7x875","NA, 12, NA, 23, 26, 29","x;7;x;8;7;5;",FALSE
"m11","e:m11","e",3,7,5,5,"ed'g'a'","x7x785","NA, 12, NA, 22, 27, 29","x;7;x;7;8;5;",FALSE
"m11","e:m11","e",3,7,7,5,"ead'g'b'","x77787","NA, 12, 17, 22, 27, 31","x;7;7;7;8;7;",FALSE
"13","e:13","e",3,7,6,5,"eg#d'f#'c#''","x76779","NA, 12, 16, 22, 26, 33","x;7;6;7;7;9;",FALSE
"13","e:13","e",3,7,6,5,"ea_d'g_'d_''","x76779","NA, 12, 16, 22, 26, 33","x;7;6;7;7;9;",FALSE
"M13","e:maj13","e",3,7,4,5,"eg#c#'d#'","x7664x","NA, 12, 16, 21, 23, NA","x;7;6;6;4;x;",FALSE
"M13","e:maj13","e",3,7,7,5,"ed#'g#'c#''","x7x899","NA, 12, NA, 23, 28, 33","x;7;x;8;9;9;",FALSE
"M13","e:maj13","e",3,7,4,5,"ea_d_'e_'","x7664x","NA, 12, 16, 21, 23, NA","x;7;6;6;4;x;",FALSE
"M13","e:maj13","e",3,7,7,5,"ee_'a_'d_''","x7x899","NA, 12, NA, 23, 28, 33","x;7;x;8;9;9;",FALSE
"m13","e:m13","e",3,7,7,5,"ebd'g'c#''","x79789","NA, 12, 19, 22, 27, 33","x;7;9;7;8;9;",FALSE
"m13","e:m13","e",3,7,7,5,"ebd'g'd_''","x79789","NA, 12, 19, 22, 27, 33","x;7;9;7;8;9;",FALSE
"M","e:5","e",3,12,12,6,"ebe'g#'b'e''","(12)(14)(14)(13)(12)(12)","12, 19, 24, 28, 31, 36","12;14;14;13;12;12;",FALSE
"M","e:5","e",3,12,12,6,"ebe'a_'b'e''","(12)(14)(14)(13)(12)(12)","12, 19, 24, 28, 31, 36","12;14;14;13;12;12;",FALSE
"M","e:5","e",3,12,9,6,"eg#be'g#'e''","(12)(11)999(12)","12, 16, 19, 24, 28, 36","12;11;9;9;9;12;",FALSE
"M","e:5","e",3,12,9,6,"ea_be'a_'e''","(12)(11)999(12)","12, 16, 19, 24, 28, 36","12;11;9;9;9;12;",FALSE
"m","e:m","e",3,12,12,6,"ebe'g'b'e''","(12)(14)(14)(12)(12)(12)","12, 19, 24, 27, 31, 36","12;14;14;12;12;12;",FALSE
"m","e:m","e",3,12,9,6,"egbe'","(12)(10)99xx","12, 15, 19, 24, NA, NA","12;10;9;9;x;x;",FALSE
"7","e:7","e",3,12,12,6,"ebd'g#'b'e''","(12)(14)(12)(13)(12)(12)","12, 19, 22, 28, 31, 36","12;14;12;13;12;12;",FALSE
"7","e:7","e",3,12,12,6,"ebd'a_'b'e''","(12)(14)(12)(13)(12)(12)","12, 19, 22, 28, 31, 36","12;14;12;13;12;12;",FALSE
"7","e:7","e",3,12,12,6,"ed'g#'b'","(12)x(12)(13)(12)x","12, NA, 22, 28, 31, NA","12;x;12;13;12;x;",FALSE
"7","e:7","e",3,12,12,6,"ed'a_'b'","(12)x(12)(13)(12)x","12, NA, 22, 28, 31, NA","12;x;12;13;12;x;",FALSE
"M7","e:maj7","e",3,12,12,6,"ed#'g#'b'","(12)x(13)(13)(12)x","12, NA, 23, 28, 31, NA","12;x;13;13;12;x;",FALSE
"M7","e:maj7","e",3,12,12,6,"ee_'a_'b'","(12)x(13)(13)(12)x","12, NA, 23, 28, 31, NA","12;x;13;13;12;x;",FALSE
"M7","e:maj7","e",3,12,9,6,"ebe'g#'d#''","(12)x999(11)","12, NA, 19, 24, 28, 35","12;x;9;9;9;11;",FALSE
"M7","e:maj7","e",3,12,12,6,"ebd#'g#'b'e''","(12)(14)(13)(13)(12)(12)","12, 19, 23, 28, 31, 36","12;14;13;13;12;12;",FALSE
"M7","e:maj7","e",3,12,9,6,"ebe'a_'e_''","(12)x999(11)","12, NA, 19, 24, 28, 35","12;x;9;9;9;11;",FALSE
"M7","e:maj7","e",3,12,12,6,"ebe_'a_'b'e''","(12)(14)(13)(13)(12)(12)","12, 19, 23, 28, 31, 36","12;14;13;13;12;12;",FALSE
"m7","e:m7","e",3,12,12,6,"ebd'g'b'e''","(12)(14)(12)(12)(12)(12)","12, 19, 22, 27, 31, 36","12;14;12;12;12;12;",FALSE
"m7","e:m7","e",3,12,12,6,"ed'g'b'e''","(12)x(12)(12)(12)(12)","12, NA, 22, 27, 31, 36","12;x;12;12;12;12;",FALSE
"sus2","e:sus2","e",3,12,9,6,"ef#be'","(12)999xx","12, 14, 19, 24, NA, NA","12;9;9;9;x;x;",FALSE
"sus2","e:sus2","e",3,12,9,6,"eg_be'","(12)999xx","12, 14, 19, 24, NA, NA","12;9;9;9;x;x;",FALSE
"sus4","e:sus4","e",3,12,12,6,"ebe'a'b'e''","(12)(14)(14)(14)(12)(12)","12, 19, 24, 29, 31, 36","12;14;14;14;12;12;",FALSE
"aug7","e:aug7","e",3,12,12,6,"ed'g#'c''","(12)x(12)(13)(13)x","12, NA, 22, 28, 32, NA","12;x;12;13;13;x;",FALSE
"aug7","e:aug7","e",3,12,12,6,"ed'a_'c''","(12)x(12)(13)(13)x","12, NA, 22, 28, 32, NA","12;x;12;13;13;x;",FALSE
"dim7","e:dim7","e",3,12,11,6,"ec#'g'a#'","(12)x(11)(12)(11)x","12, NA, 21, 27, 30, NA","12;x;11;12;11;x;",FALSE
"dim7","e:dim7","e",3,12,11,6,"ed_'g'b_'","(12)x(11)(12)(11)x","12, NA, 21, 27, 30, NA","12;x;11;12;11;x;",FALSE
"7_5","e:7_5","e",3,12,11,6,"ed'g#'a#'","(12)x(12)(13)(11)x","12, NA, 22, 28, 30, NA","12;x;12;13;11;x;",FALSE
"7_5","e:7_5","e",3,12,11,6,"ed'a_'b_'","(12)x(12)(13)(11)x","12, NA, 22, 28, 30, NA","12;x;12;13;11;x;",FALSE
"7#5","e:7.5+","e",3,12,12,6,"ed'g#'c''","(12)x(12)(13)(13)x","12, NA, 22, 28, 32, NA","12;x;12;13;13;x;",FALSE
"7#5","e:7.5+","e",3,12,12,6,"ed'a_'c''","(12)x(12)(13)(13)x","12, NA, 22, 28, 32, NA","12;x;12;13;13;x;",FALSE
"M7_5","e:maj7_5","e",3,12,11,6,"ed#'g#'a#'","(12)x(13)(13)(11)x","12, NA, 23, 28, 30, NA","12;x;13;13;11;x;",FALSE
"M7_5","e:maj7_5","e",3,12,11,6,"ee_'a_'b_'","(12)x(13)(13)(11)x","12, NA, 23, 28, 30, NA","12;x;13;13;11;x;",FALSE
"M7#5","e:maj7.5+","e",3,12,12,6,"ee'a'c#''","(12)x(14)(14)(14)x","12, NA, 24, 29, 33, NA","12;x;14;14;14;x;",FALSE
"M7#5","e:maj7.5+","e",3,12,12,6,"ee'a'd_''","(12)x(14)(14)(14)x","12, NA, 24, 29, 33, NA","12;x;14;14;14;x;",FALSE
"m7_5","e:m7_5","e",3,12,11,6,"ed'g'a#'","(12)x(12)(12)(11)x","12, NA, 22, 27, 30, NA","12;x;12;12;11;x;",FALSE
"m7_5","e:m7_5","e",3,12,11,6,"ed'g'b_'","(12)x(12)(12)(11)x","12, NA, 22, 27, 30, NA","12;x;12;12;11;x;",FALSE
"m7#5","e:m7.5+","e",3,12,12,6,"ed'g'c''","(12)x(12)(12)(13)x","12, NA, 22, 27, 32, NA","12;x;12;12;13;x;",FALSE
"9","e:9","e",3,12,10,6,"ec'g'a#'d''","(12)x(10)(12)(11)(10)","12, NA, 20, 27, 30, 34","12;x;10;12;11;10;",FALSE
"9","e:9","e",3,12,12,6,"ebd'g#'b'f#''","(12)(14)(12)(13)(12)(14)","12, 19, 22, 28, 31, 38","12;14;12;13;12;14;",FALSE
"9","e:9","e",3,12,10,6,"ec'g'b_'d''","(12)x(10)(12)(11)(10)","12, NA, 20, 27, 30, 34","12;x;10;12;11;10;",FALSE
"9","e:9","e",3,12,12,6,"ebd'a_'b'g_''","(12)(14)(12)(13)(12)(14)","12, 19, 22, 28, 31, 38","12;14;12;13;12;14;",FALSE
"M9","e:maj9","e",3,12,10,6,"ec'g'b'd''","(12)x(10)(12)(12)(10)","12, NA, 20, 27, 31, 34","12;x;10;12;12;10;",FALSE
"M9","e:maj9","e",3,12,12,6,"ed#'g#'b'f#''","(12)x(13)(13)(12)(14)","12, NA, 23, 28, 31, 38","12;x;13;13;12;14;",FALSE
"M9","e:maj9","e",3,12,12,6,"ee_'a_'b'g_''","(12)x(13)(13)(12)(14)","12, NA, 23, 28, 31, 38","12;x;13;13;12;14;",FALSE
"m9","e:m9","e",3,12,11,6,"ec#'g#'b'd#''","(12)x(11)(13)(12)(11)","12, NA, 21, 28, 31, 35","12;x;11;13;12;11;",FALSE
"m9","e:m9","e",3,12,12,6,"ebd'g'b'f#''","(12)(14)(12)(12)(12)(14)","12, 19, 22, 27, 31, 38","12;14;12;12;12;14;",FALSE
"m9","e:m9","e",3,12,11,6,"ed_'a_'b'e_''","(12)x(11)(13)(12)(11)","12, NA, 21, 28, 31, 35","12;x;11;13;12;11;",FALSE
"m9","e:m9","e",3,12,12,6,"ebd'g'b'g_''","(12)(14)(12)(12)(12)(14)","12, 19, 22, 27, 31, 38","12;14;12;12;12;14;",FALSE
"add9","e:5.9","e",3,12,12,6,"ebf#'g#'b'e''","(12)(14)(16)(13)(12)(12)","12, 19, 26, 28, 31, 36","12;14;16;13;12;12;",FALSE
"add9","e:5.9","e",3,12,12,6,"ebg_'a_'b'e''","(12)(14)(16)(13)(12)(12)","12, 19, 26, 28, 31, 36","12;14;16;13;12;12;",FALSE
"9sus4","e:9sus4","e",3,12,12,6,"ebd'a'b'f#''","(12)(14)(12)(14)(12)(14)","12, 19, 22, 29, 31, 38","12;14;12;14;12;14;",FALSE
"9sus4","e:9sus4","e",3,12,12,6,"ebd'a'b'g_''","(12)(14)(12)(14)(12)(14)","12, 19, 22, 29, 31, 38","12;14;12;14;12;14;",FALSE
"9#5","e:9.5+","e",3,12,12,6,"ed'g#'c''f#''","(12)x(12)(13)(13)(14)","12, NA, 22, 28, 32, 38","12;x;12;13;13;14;",FALSE
"9#5","e:9.5+","e",3,12,12,6,"ed'a_'c''g_''","(12)x(12)(13)(13)(14)","12, NA, 22, 28, 32, 38","12;x;12;13;13;14;",FALSE
"6","e:6","e",3,12,11,6,"ec#'g#'b'","(12)x(11)(13)(12)x","12, NA, 21, 28, 31, NA","12;x;11;13;12;x;",FALSE
"6","e:6","e",3,12,11,6,"ed_'a_'b'","(12)x(11)(13)(12)x","12, NA, 21, 28, 31, NA","12;x;11;13;12;x;",FALSE
"m6","e:m6","e",3,12,11,6,"ec#'g'b'","(12)x(11)(12)(12)x","12, NA, 21, 27, 31, NA","12;x;11;12;12;x;",FALSE
"m6","e:m6","e",3,12,11,6,"ed_'g'b'","(12)x(11)(12)(12)x","12, NA, 21, 27, 31, NA","12;x;11;12;12;x;",FALSE
"m_6","e:m_6","e",3,12,10,6,"ec'g'b'","(12)x(10)(12)(12)x","12, NA, 20, 27, 31, NA","12;x;10;12;12;x;",FALSE
"6add9","e:6.9","e",3,12,10,6,"ec'g'a'd''","(12)x(10)(12)(10)(10)","12, NA, 20, 27, 29, 34","12;x;10;12;10;10;",FALSE
"6add9","e:6.9","e",3,12,11,6,"eg#c#'f#'b'e''","(12)(11)(11)(11)(12)(12)","12, 16, 21, 26, 31, 36","12;11;11;11;12;12;",FALSE
"6add9","e:6.9","e",3,12,11,6,"ea_d_'g_'b'e''","(12)(11)(11)(11)(12)(12)","12, 16, 21, 26, 31, 36","12;11;11;11;12;12;",FALSE
"m6add9","e:m6.9","e",3,12,10,6,"egc#'f#'","(12)(10)(11)(11)xx","12, 15, 21, 26, NA, NA","12;10;11;11;x;x;",FALSE
"m6add9","e:m6.9","e",3,12,10,6,"egd_'g_'","(12)(10)(11)(11)xx","12, 15, 21, 26, NA, NA","12;10;11;11;x;x;",FALSE
"add2","e:5.2","e",3,12,12,6,"ebf#'g#'b'e''","(12)(14)(16)(13)(12)(12)","12, 19, 26, 28, 31, 36","12;14;16;13;12;12;",FALSE
"add2","e:5.2","e",3,12,12,6,"ebg_'a_'b'e''","(12)(14)(16)(13)(12)(12)","12, 19, 26, 28, 31, 36","12;14;16;13;12;12;",FALSE
"madd2","e:m5.2","e",3,12,12,6,"ebf#'g'b'e''","(12)(14)(16)(12)(12)(12)","12, 19, 26, 27, 31, 36","12;14;16;12;12;12;",FALSE
"madd2","e:m5.2","e",3,12,12,6,"ebe'g'b'f#''","(12)(14)(14)(12)(12)(14)","12, 19, 24, 27, 31, 38","12;14;14;12;12;14;",FALSE
"madd2","e:m5.2","e",3,12,12,6,"ebg_'g'b'e''","(12)(14)(16)(12)(12)(12)","12, 19, 26, 27, 31, 36","12;14;16;12;12;12;",FALSE
"madd2","e:m5.2","e",3,12,12,6,"ebe'g'b'g_''","(12)(14)(14)(12)(12)(14)","12, 19, 24, 27, 31, 38","12;14;14;12;12;14;",FALSE
"madd4","e:m5.4","e",3,12,12,6,"eae'g'b'e''","(12)(12)(14)(12)(12)(12)","12, 17, 24, 27, 31, 36","12;12;14;12;12;12;",FALSE
"mM7","e:m7+","e",3,12,12,6,"ed#'g'b'","(12)x(13)(12)(12)x","12, NA, 23, 27, 31, NA","12;x;13;12;12;x;",FALSE
"mM7","e:m7+","e",3,12,12,6,"ee_'g'b'","(12)x(13)(12)(12)x","12, NA, 23, 27, 31, NA","12;x;13;12;12;x;",FALSE
"7sus2","e:7sus2","e",3,12,11,6,"ed'f#'b'","(12)x(12)(11)(12)x","12, NA, 22, 26, 31, NA","12;x;12;11;12;x;",FALSE
"7sus2","e:7sus2","e",3,12,11,6,"ed'g_'b'","(12)x(12)(11)(12)x","12, NA, 22, 26, 31, NA","12;x;12;11;12;x;",FALSE
"7sus4","e:7sus4","e",3,12,12,6,"ebd'a'b'e''","(12)(14)(12)(14)(12)(12)","12, 19, 22, 29, 31, 36","12;14;12;14;12;12;",FALSE
"7_9","e:7_9","e",3,12,12,6,"ed'g#'b'f''","(12)x(12)(13)(12)(13)","12, NA, 22, 28, 31, 37","12;x;12;13;12;13;",FALSE
"7_9","e:7_9","e",3,12,12,6,"ed'a_'b'f''","(12)x(12)(13)(12)(13)","12, NA, 22, 28, 31, 37","12;x;12;13;12;13;",FALSE
"m7_9","e:m7_9","e",3,12,12,6,"ed'g'b'f#''","(12)x(12)(12)(12)(14)","12, NA, 22, 27, 31, 38","12;x;12;12;12;14;",FALSE
"m7_9","e:m7_9","e",3,12,12,6,"ed'g'b'g_''","(12)x(12)(12)(12)(14)","12, NA, 22, 27, 31, 38","12;x;12;12;12;14;",FALSE
"7_9_5","e:7_9_5","e",3,12,11,6,"ed'g#'a#'f''","(12)x(12)(13)(11)(13)","12, NA, 22, 28, 30, 37","12;x;12;13;11;13;",FALSE
"7_9_5","e:7_9_5","e",3,12,11,6,"ed'a_'b_'f''","(12)x(12)(13)(11)(13)","12, NA, 22, 28, 30, 37","12;x;12;13;11;13;",FALSE
"7_9#5","e:7_9.5+","e",3,12,12,6,"ed'g#'c''f''","(12)x(12)(13)(13)(13)","12, NA, 22, 28, 32, 37","12;x;12;13;13;13;",FALSE
"7_9#5","e:7_9.5+","e",3,12,12,6,"ed'a_'c''f''","(12)x(12)(13)(13)(13)","12, NA, 22, 28, 32, 37","12;x;12;13;13;13;",FALSE
"7#9_13","e:7.9+_13","e",3,12,11,6,"eg#d'g'c''","(12)(11)(12)(12)(13)x","12, 16, 22, 27, 32, NA","12;11;12;12;13;x;",FALSE
"7#9_13","e:7.9+_13","e",3,12,11,6,"ea_d'g'c''","(12)(11)(12)(12)(13)x","12, 16, 22, 27, 32, NA","12;11;12;12;13;x;",FALSE
"7_13","e:7_13","e",3,12,12,6,"ec'd'g#'b'e''","(12)(15)(12)(13)(12)(12)","12, 20, 22, 28, 31, 36","12;15;12;13;12;12;",FALSE
"7_13","e:7_13","e",3,12,12,6,"ebd'g#'c''e''","(12)(14)(12)(13)(13)(12)","12, 19, 22, 28, 32, 36","12;14;12;13;13;12;",FALSE
"7_13","e:7_13","e",3,12,12,6,"ec'd'a_'b'e''","(12)(15)(12)(13)(12)(12)","12, 20, 22, 28, 31, 36","12;15;12;13;12;12;",FALSE
"7_13","e:7_13","e",3,12,12,6,"ebd'a_'c''e''","(12)(14)(12)(13)(13)(12)","12, 19, 22, 28, 32, 36","12;14;12;13;13;12;",FALSE
"M7#5#11","e:maj7.5+.11+","e",3,12,12,6,"ea#d#'g#'c''","(12)(13)(13)(13)(13)x","12, 18, 23, 28, 32, NA","12;13;13;13;13;x;",FALSE
"M7#5#11","e:maj7.5+.11+","e",3,12,12,6,"eb_e_'a_'c''","(12)(13)(13)(13)(13)x","12, 18, 23, 28, 32, NA","12;13;13;13;13;x;",FALSE
"M711","e:maj711","e",3,12,12,6,"ead#'g#'b'e''","(12)(12)(13)(13)(12)(12)","12, 17, 23, 28, 31, 36","12;12;13;13;12;12;",FALSE
"M711","e:maj711","e",3,12,12,6,"eae_'a_'b'e''","(12)(12)(13)(13)(12)(12)","12, 17, 23, 28, 31, 36","12;12;13;13;12;12;",FALSE
"M7#11","e:maj7.11+","e",3,12,11,6,"ebd#'g#'a#'","(12)(14)(13)(13)(11)x","12, 19, 23, 28, 30, NA","12;14;13;13;11;x;",FALSE
"M7#11","e:maj7.11+","e",3,12,12,6,"ea#d#'g#'b'","(12)(13)(13)(13)(12)x","12, 18, 23, 28, 31, NA","12;13;13;13;12;x;",FALSE
"M7#11","e:maj7.11+","e",3,12,11,6,"ebe_'a_'b_'","(12)(14)(13)(13)(11)x","12, 19, 23, 28, 30, NA","12;14;13;13;11;x;",FALSE
"M7#11","e:maj7.11+","e",3,12,12,6,"eb_e_'a_'b'","(12)(13)(13)(13)(12)x","12, 18, 23, 28, 31, NA","12;13;13;13;12;x;",FALSE
"M713","e:maj713","e",3,12,12,6,"ed#'g#'c#''e''","(12)x(13)(13)(14)(12)","12, NA, 23, 28, 33, 36","12;x;13;13;14;12;",FALSE
"M713","e:maj713","e",3,12,12,6,"ee_'a_'d_''e''","(12)x(13)(13)(14)(12)","12, NA, 23, 28, 33, 36","12;x;13;13;14;12;",FALSE
"M7913","e:maj7913","e",3,12,12,6,"ed#'g#'c#''f#''","(12)x(13)(13)(14)(14)","12, NA, 23, 28, 33, 38","12;x;13;13;14;14;",FALSE
"M7913","e:maj7913","e",3,12,12,6,"ee_'a_'d_''g_''","(12)x(13)(13)(14)(14)","12, NA, 23, 28, 33, 38","12;x;13;13;14;14;",FALSE
"9#11","e:9.11+","e",3,12,11,6,"eg#d'f#'a#'","(12)(11)(12)(11)(11)x","12, 16, 22, 26, 30, NA","12;11;12;11;11;x;",FALSE
"9#11","e:9.11+","e",3,12,11,6,"ea_d'g_'b_'","(12)(11)(12)(11)(11)x","12, 16, 22, 26, 30, NA","12;11;12;11;11;x;",FALSE
"11","e:11","e",3,12,10,6,"ed'f#'a'","(12)x(12)(11)(10)x","12, NA, 22, 26, 29, NA","12;x;12;11;10;x;",FALSE
"11","e:11","e",3,12,10,6,"ed'g_'a'","(12)x(12)(11)(10)x","12, NA, 22, 26, 29, NA","12;x;12;11;10;x;",FALSE
"11","e:11","e",3,12,10,6,"ed'g#'a'","(12)x(12)(13)(10)x","12, NA, 22, 28, 29, NA","12;x;12;13;10;x;",FALSE
"11","e:11","e",3,12,11,6,"eg#d'a'","(12)(11)(12)(14)xx","12, 16, 22, 29, NA, NA","12;11;12;14;x;x;",FALSE
"11","e:11","e",3,12,10,6,"ed'a_'a'","(12)x(12)(13)(10)x","12, NA, 22, 28, 29, NA","12;x;12;13;10;x;",FALSE
"11","e:11","e",3,12,11,6,"ea_d'a'","(12)(11)(12)(14)xx","12, 16, 22, 29, NA, NA","12;11;12;14;x;x;",FALSE
"M11","e:maj11","e",3,12,12,6,"ead#'a'b'f#''","(12)(12)(13)(14)(12)(14)","12, 17, 23, 29, 31, 38","12;12;13;14;12;14;",FALSE
"M11","e:maj11","e",3,12,12,6,"eae_'a'b'g_''","(12)(12)(13)(14)(12)(14)","12, 17, 23, 29, 31, 38","12;12;13;14;12;14;",FALSE
"m11","e:m11","e",3,12,9,6,"ebf#'a'","(12)x9(11)(10)x","12, NA, 19, 26, 29, NA","12;x;9;11;10;x;",FALSE
"m11","e:m11","e",3,12,10,6,"ed'g'a'd''","(12)x(12)(12)(10)(10)","12, NA, 22, 27, 29, 34","12;x;12;12;10;10;",FALSE
"m11","e:m11","e",3,12,10,6,"ed'g'a'","(12)x(12)(12)(10)x","12, NA, 22, 27, 29, NA","12;x;12;12;10;x;",FALSE
"m11","e:m11","e",3,12,9,6,"ebg_'a'","(12)x9(11)(10)x","12, NA, 19, 26, 29, NA","12;x;9;11;10;x;",FALSE
"13","e:13","e",3,12,12,6,"ebd'g#'c#''e''","(12)(14)(12)(13)(14)(12)","12, 19, 22, 28, 33, 36","12;14;12;13;14;12;",FALSE
"13","e:13","e",3,12,12,6,"ed'g#'c#''f#''","(12)x(12)(13)(14)(14)","12, NA, 22, 28, 33, 38","12;x;12;13;14;14;",FALSE
"13","e:13","e",3,12,12,6,"ebd'a_'d_''e''","(12)(14)(12)(13)(14)(12)","12, 19, 22, 28, 33, 36","12;14;12;13;14;12;",FALSE
"13","e:13","e",3,12,12,6,"ed'a_'d_''g_''","(12)x(12)(13)(14)(14)","12, NA, 22, 28, 33, 38","12;x;12;13;14;14;",FALSE
"M13","e:maj13","e",3,12,9,6,"ed#'f#'g#'c#''","(12)x(13)(11)99","12, NA, 23, 26, 28, 33","12;x;13;11;9;9;",FALSE
